gene_id	0	0.5	1	1.5	2	2.5	3	3.5	4	5	6	7
RPL15	14.37262265	14.36066392	14.41116405	14.26526135	14.17171749	13.89079923	13.88025203	13.64888954	13.59977111	13.53170611	13.36734573	13.29779442
RPL19	15.4174996	15.47244647	15.50889179	15.48568472	15.32687941	15.11823056	15.09652914	14.73863291	14.65827821	14.56684484	14.20196652	14.13726006
RPL22	13.85489325	13.78605592	13.91903952	13.66691264	13.72370232	13.28723596	13.38002553	12.95862836	13.04234237	12.92875152	12.7348946	12.58340623
RPL23	15.05047228	15.05132778	15.18689096	15.07315836	15.03845795	14.74473872	14.65097579	14.28003799	14.25499265	14.03903736	13.90880129	13.77518156
RPL24	14.15513393	14.18267084	14.18420714	14.10743215	14.04700669	13.83569242	13.77227126	13.5533214	13.45313678	13.44789678	13.19915606	13.0658822
RPL26	15.06062498	15.04034947	15.16351884	15.02744288	14.99653122	14.63232616	14.60511651	14.20161537	14.15995452	14.09215438	13.77298304	13.70225487
RPL28	12.98600128	12.93855034	13.02396935	12.84154943	12.79607887	12.4838506	12.47373112	12.20031896	12.06042292	11.96782903	11.70202742	11.53811401
RPL29	11.02967934	11.14166346	11.06892565	11.10805953	10.89598628	10.64026975	10.61396129	10.38941996	10.31558997	10.31650785	10.03863758	10.05712789
RPL3	13.8536205	13.77535906	13.97138027	13.74258841	13.75852292	13.28001887	13.09577472	12.84020124	12.60844144	12.49175418	12.1804302	12.09409207
RPL30	12.59517757	12.54187446	12.53719084	12.46170111	12.37645222	12.11277315	11.938109	11.77604515	11.74459868	11.55543237	11.31756157	11.15165671
RPL32	14.66814925	14.69153103	14.76820931	14.70174455	14.63904484	14.30798747	14.35720707	13.92011089	13.89551568	13.86144389	13.46083427	13.3258158
RPL34	10.26820711	10.22597622	10.16124329	10.14885121	9.890188725	9.76756196	9.688459811	9.453004957	9.529992671	9.489340356	9.307842828	9.190923643
RPL35	13.46648665	13.45325047	13.46419199	13.41761485	13.31210448	13.08314535	13.06718992	12.77545286	12.6860722	12.70401718	12.27671394	12.26623856
RPL36	13.56156996	13.49617061	13.57777927	13.45192254	13.36332664	12.95994159	12.89787658	12.56789982	12.43830337	12.46674172	12.16535997	12.09379443
RPL37	12.99269768	12.98225763	13.01054614	12.93165372	12.87696816	12.50442365	12.48517625	12.12619216	12.15680469	12.10599343	11.81799304	11.73284309
RPL38	13.34842253	13.34954877	13.38287827	13.36048007	13.25055403	12.99598544	12.89907798	12.63150894	12.5438618	12.52502885	12.21303401	12.22810564
RPL4	16.3269232	16.25109998	16.29501014	16.13044809	16.00243277	15.74319537	15.65435683	15.36389778	15.22746878	15.00991532	14.79032275	14.62592785
RPL6	15.61593881	15.62581221	15.59814258	15.53435897	15.41003019	15.14429634	15.06884594	14.80238573	14.68592648	14.56197637	14.26009406	14.17803213
RPL7	15.51902809	15.4599386	15.51625617	15.3913229	15.26231051	15.05760585	15.01660796	14.74855673	14.6565325	14.55933132	14.33710542	14.24218055
RPL8	15.63130097	15.62449145	15.58252781	15.50412563	15.38152404	15.05048565	14.86959057	14.64215202	14.50860658	14.38706982	14.05016462	13.96153919
RPLP0	15.51461292	15.5252851	15.50833731	15.36943802	15.24704384	14.88161876	14.79205986	14.33162028	14.24636918	14.0185211	13.72223269	13.55599516
RPLP1	14.68418797	14.68399745	14.56527818	14.42619728	14.18293693	13.89827525	13.7811446	13.54537278	13.40923317	13.28989516	12.96992047	12.88115261
RPLP2	13.78146165	13.81396699	13.77840844	13.70727375	13.59967259	13.28085922	13.2754972	12.95168466	12.84560345	12.78188448	12.44124737	12.30105408
RPS11	14.19271184	14.35549175	14.42267452	14.50633411	14.42424753	14.18369121	14.19729556	13.90889429	13.81730984	13.7633492	13.36266563	13.26567816
RPS13	12.10112702	12.25494731	12.09672624	12.12799019	12.15550017	11.77823321	11.84090479	11.53071924	11.54370098	11.61125372	11.14856449	11.05949969
RPS14	14.6629431	14.66078705	14.80030946	14.64922288	14.62579163	14.305754	14.39845155	13.92059913	13.90406411	13.99314892	13.75888414	13.67493239
RPS15	14.52943578	14.60988625	14.7199014	14.61926816	14.59504298	14.23600285	14.25666333	13.9341919	13.85874984	13.82942694	13.55328258	13.41122662
RPS16	14.1504546	14.10362498	14.17300642	14.09888501	14.04309195	13.70357167	13.76678514	13.34030143	13.25666871	13.20778509	12.8222262	12.74525232
RPS17	14.14485853	14.17426112	14.22557005	14.13392379	14.04313791	13.76094758	13.70942649	13.37267393	13.31665074	13.27973102	12.92068704	12.79386378
RPS18	14.98852106	14.95832127	15.05982293	14.89017721	14.86282985	14.34313553	14.3423765	13.82804458	13.88834734	13.86389063	13.50355303	13.39910828
RPS19	14.17358847	14.29594042	14.38406653	14.25878895	14.31991374	13.97382403	13.9773551	13.54109129	13.44838285	13.36196353	12.91506721	12.73878865
RPS2	16.04966229	16.0700118	16.01386409	15.86626457	15.55050734	15.18581126	14.88145513	14.66053774	14.4696588	14.29006151	13.79485102	13.71958513
RPS21	13.24404017	13.25098635	13.26970311	13.21292451	13.09001413	12.90565233	12.95712598	12.56220939	12.50838575	12.54392101	12.11500436	12.12439423
RPS28	12.97952133	12.95104042	12.99527598	12.89056353	12.85435139	12.60032806	12.60291497	12.2261038	12.25266428	12.18341513	11.84206211	11.71896321
RPS5	14.52996786	14.54779247	14.51463892	14.44460187	14.30202692	14.09027753	14.06662462	13.78286183	13.67758018	13.55069639	13.25423242	13.09196665
RPS6	14.64136209	14.62917416	14.74709615	14.69988066	14.68252394	14.4169596	14.30104915	14.03169634	13.77988055	13.6630077	13.20849262	13.16585094
RPS7	12.82788043	12.82465806	12.89976161	12.74946076	12.71418543	12.43979816	12.36895695	12.0209329	12.16353567	12.16306484	11.79684063	11.68103174
RPS8	15.27361029	15.31967656	15.42496789	15.34513646	15.28028078	14.990139	14.94245	14.55972956	14.50623524	14.35561837	14.03031827	13.91951934
RPS9	14.89963968	14.94847073	15.08660446	14.91914321	14.96404005	14.61279445	14.64734133	14.25601074	14.2730312	14.20012279	13.97458511	13.83598506
RPUSD3	8.924871435	9.045970488	8.885051872	9.16075131	8.974814029	8.868771551	8.786156031	8.776696413	8.789333611	8.796634767	8.826292286	8.787747765
RPUSD4	9.966865435	10.00778287	10.00320566	9.970644944	9.968217069	9.750507264	9.76224463	9.651227177	9.661525573	9.478474835	9.259430362	9.074488684
RWDD1	11.33719556	11.37013001	11.26134091	11.27995501	11.01177023	11.02006211	10.87980782	10.94729869	10.66264498	10.70032141	10.44593309	10.45693349
SARNP	11.52356675	11.3900619	11.4206593	11.51116091	11.28170319	11.37150591	11.2845886	11.32229121	11.10686333	11.06098235	10.76756186	10.72206356
SARS2	9.727138513	10.03390069	9.916398611	10.11933506	9.797882378	9.647023606	9.484482993	9.587337014	9.444345097	9.293536436	9.017424277	9.011294027
SECISBP2	10.23304198	10.34089102	10.13219045	10.34401782	10.01709369	10.14459305	10.0608777	10.05550649	10.05220489	9.921125529	9.843738009	9.885614378
SELENOS	9.882894739	10.28206203	9.444673579	10.0046033	9.466133875	10.27913864	10.08141287	10.45055998	10.35778123	10.58061872	10.41489611	10.51557108
SEPSECS	9.75896961	9.733495147	9.810856065	9.733559751	9.721669371	9.636805133	9.575710645	9.602837936	9.517804072	9.46599917	9.627363419	9.483699042
SERP1	12.08739598	12.01037227	11.5485487	11.95715536	11.45328156	12.03105052	11.6868859	12.0725469	11.77963451	11.83365284	11.67165012	11.59298233
SERP2	7.199192425	7.416274901	7.322147207	7.515504748	7.589282257	7.964488558	8.091185106	8.017057376	8.235991036	8.513760641	8.540590147	8.837505657
SESN2	12.29591089	12.34482287	12.1460898	13.08384361	13.38658256	11.94525385	11.94929716	11.81112373	11.67770488	11.92472895	11.77316909	11.54786756
SHFL	8.452862968	8.096001915	8.067546886	7.756369311	7.901439201	7.493005124	7.513132559	7.192661738	7.395947583	7.200802338	7.472251285	7.643850625
SHMT1	11.67687821	11.90551296	11.74998413	11.97895792	11.26789997	10.74646696	10.50172388	10.37815897	9.819606008	9.122855042	8.386833311	8.224936627
SHMT2	12.42053976	11.85030268	11.92830537	12.68368652	13.2845854	11.3722362	11.3125751	11.12600717	10.94431639	10.88110743	10.48970892	10.33663078
SMURF1	10.59491359	10.6886584	10.66950122	10.775508	11.12076479	11.11734756	11.19804805	11.3157266	11.33482418	11.4679197	11.54666682	11.58615372
SOX4	12.20222364	12.41599891	12.86841278	12.70680404	13.29207376	13.57798613	13.63146501	13.74624831	13.80404984	14.02617771	13.9579687	13.86097991
SPTLC1	10.18857408	10.2094061	10.27233748	10.29059831	10.25311289	10.2157699	10.18602067	10.30628151	10.275202	10.13749897	10.0378633	10.00311812
SPTLC2	11.33776582	11.12502727	10.94313143	10.93065028	11.09030998	11.09805201	11.09799099	11.19924622	11.20677147	11.13542417	11.04033905	11.06803804
SQSTM1	12.47387896	12.16930817	11.98553853	12.24203908	12.26189765	12.75675762	12.72212456	12.83677385	12.97702621	13.14064454	13.24103633	13.28112056
SRBD1	10.89981702	10.95843488	11.08169316	10.89926762	10.98236821	10.58755196	10.54681204	10.41291373	10.44972481	10.24430903	10.01964415	9.93365603
SREBF1	12.21292713	12.22132563	12.28972231	12.52903159	12.35942017	12.17453904	12.02208487	12.04427286	12.05047085	12.32835619	12.58686896	12.73852578
SRP9	11.20794641	11.1041402	10.9871613	11.05228885	10.74937465	10.89609085	10.78256137	10.85374054	10.84014529	11.0529399	11.00141752	10.9229102
ST13	13.75510484	13.54097336	13.57644713	13.34549736	13.11822566	13.06173262	12.97321102	12.98361731	12.82801979	12.83687564	12.75136412	12.68281189
STAT3	10.34053411	10.29149726	10.36436892	9.910725556	10.58575916	10.90969512	11.26756064	10.87949898	11.19432469	11.2134785	11.57532434	11.64861772
STBD1	9.399185472	8.836842772	9.014910632	8.371451782	8.684230896	8.514492633	8.654369791	8.521527822	8.566146102	8.646645015	8.60251705	8.664733449
STING1	8.002926029	7.757187467	7.265346797	7.069158574	7.520023876	7.315960884	7.311477541	6.987055257	7.064279937	6.946328398	7.100596716	7.0812378
STUB1	11.54559372	11.81718558	11.54487777	11.75928769	11.33504689	11.32450154	11.22968358	11.3428802	11.24396112	11.31882349	11.15817905	11.24379703
SVIP	9.32570137	9.160752708	8.747906307	8.612944056	8.691497645	8.830671223	9.014193814	9.25047271	9.876757609	10.66914265	10.511426	10.41640838
SYNCRIP	13.32695888	13.15915853	12.95972941	13.26416095	12.86318809	12.96766932	12.74921929	13.02351062	12.7714031	12.58260811	12.42197491	12.33770071
SYVN1	10.26488236	10.7108823	10.25300193	10.56640742	10.55204428	11.01636529	10.88830579	10.96459228	11.02547971	11.08390892	11.00069263	10.96703302
TACO1	9.499325039	9.563628505	9.531901644	9.746126428	9.530721526	9.637078262	9.614736693	9.59464991	9.523151141	9.487772543	9.225710791	9.175696584
TARBP2	10.68266705	10.9092849	10.6669344	10.78937558	10.60727648	10.59671305	10.53990079	10.61589994	10.51919353	10.3556234	10.1181284	10.07033889
TARDBP	13.75982781	14.07181834	13.78924226	14.30071596	13.62784138	13.9901917	13.67175462	13.84608764	13.6122209	13.30454903	13.02724021	12.97734537
TARS2	11.00534842	11.03478499	10.83915299	10.91681974	10.74684337	10.54352497	10.37110171	10.33285624	10.18534373	9.997605939	9.842415303	9.928822298
TBK1	10.61099727	10.30740255	10.23615854	10.24371504	10.18541193	10.26008208	10.34003054	10.28715682	10.36197274	10.30959902	10.29216765	10.18953252
TBL2	10.95078607	11.14364456	10.80025849	10.85376889	10.59474023	10.34724951	10.28403217	10.23776422	10.19779235	10.32433878	10.3114706	10.41209381
TCOF1	12.87216865	12.95298446	12.74800704	12.91391936	12.30614326	11.95482502	11.70716285	11.64211412	11.30332573	11.04929538	10.58855971	10.53404811
TEX264	8.934217808	8.556479725	8.789319629	8.781585401	9.105767625	9.162259692	9.46781062	9.372517947	9.583581946	9.951155182	10.26942198	10.37629865
THBS1	8.965478087	8.946516283	10.52858816	9.806258358	10.46715733	9.24793038	9.584142525	9.044583606	9.397480694	9.965557452	10.14990999	11.03806869
TIA1	11.99959167	11.77056928	11.95741229	11.92715985	12.26003995	12.16949912	12.36373632	12.21845303	12.43475077	12.29389888	12.54162071	12.54864073
TIGAR	10.27999153	10.16234332	9.762803885	9.973705148	9.79658834	10.36097954	10.27440655	10.58019792	10.24580429	10.11887066	9.704189235	9.807832479
TMA7	11.76651688	11.80673859	11.45670196	11.69309246	11.03656596	11.62018687	11.43766089	11.70584739	11.53542793	11.70177694	11.49110385	11.57250298
TMED2	12.69785712	12.63424594	12.52198555	12.59397406	12.2710404	12.45937116	12.35955449	12.44831093	12.40526216	12.50051541	12.48676694	12.41481085
TMEM129	9.139788875	9.436037485	9.570308446	9.931682849	9.801134045	9.694846115	9.675883273	9.701450626	9.741317914	9.929775489	9.936377753	9.841443296
TMEM33	11.06581365	11.41735671	11.67421894	11.71281702	11.75300437	11.99070394	11.74117836	11.98337695	11.89325921	11.92382778	11.99259446	11.9867807
TMTC4	9.644948942	9.790995555	10.14936627	10.13650454	10.38178795	10.63064501	10.99102189	11.20704188	11.29519329	11.5924235	11.95460526	11.98924605
TOB1	9.797212027	9.568356113	9.405529951	9.475779589	9.595924262	9.9909981	10.13760078	10.11396204	10.41174577	10.6885065	10.88655965	10.80328001
TOMM7	11.26336688	11.17920418	11.11483906	11.00866638	10.83222601	10.75536869	10.70003848	10.55671272	10.5788939	10.66790243	10.42487847	10.41401492
TPR	13.62572536	13.36384213	13.43912132	13.35002947	13.3004644	13.10768302	12.92542714	12.99149644	12.96941508	12.56644966	12.55909379	12.45719034
TRAP1	12.33595175	11.95340638	12.03180808	11.92949668	12.00213097	11.46165306	11.52790197	11.2779729	11.21188272	11.07105257	10.98676849	10.941879
TRIM71	13.29686615	13.3253709	13.53598946	12.88288755	12.81163058	12.2216057	11.67120292	11.40150469	10.96817262	9.943525952	8.918091898	8.384365021
TRUB2	10.70841837	10.91292655	10.90723811	11.25252325	10.96394654	10.89759039	10.91245113	10.95854695	10.85451625	10.76929556	10.57487176	10.50442101
TSC1	11.25014145	11.05352163	11.42300261	11.12948967	11.35860515	11.31134919	11.38108153	11.4320884	11.51569091	11.41240944	11.41655783	11.43946905
TSFM	10.15439011	10.27492862	10.11556668	10.2009676	9.992806738	9.772223343	9.650788758	9.55251631	9.399287703	9.397754556	9.161053992	9.075891992
TSPO	8.856405556	8.715798368	8.527496414	8.181489125	7.874945461	7.586586749	7.709654897	7.240637798	7.320791032	7.408683104	7.128464749	7.116908169
TUFM	11.86433958	12.14183978	12.01428147	12.17666225	11.98388547	11.92012961	11.75299015	11.80989157	11.57821365	11.57265693	11.25931304	11.24703697
TYMS	11.20112181	11.42970377	11.16803251	11.46646529	10.70210339	10.85716688	10.50780446	10.8012344	10.31666667	10.0603595	9.348079102	9.170246555
UBA5	10.45580959	10.5701987	10.17972496	10.5118503	10.27457261	10.69122711	10.58985057	10.81315576	10.67671776	10.68980685	10.66673831	10.80101323
UBA52	14.11215421	14.10753679	14.1759562	14.14980647	14.07027353	13.92588033	13.98754032	13.79354179	13.7608752	13.71360698	13.47738068	13.34191191
UBAC2	10.57719752	10.74129874	10.55834512	10.58280229	10.53740661	10.55118507	10.41906177	10.58549513	10.57059132	10.81266843	10.89464489	10.82999425
UBQLN1	12.78470551	12.58364208	12.52192404	12.47255777	12.4001223	12.46662901	12.37623011	12.49617994	12.30601528	12.28353462	12.15692754	12.19565181
UCN	6.420235861	6.37523277	6.318886942	6.263344712	6.263344712	6.263344712	6.263344712	6.411588905	6.263344712	6.263344712	6.319352075	6.263344712
UFC1	10.80401358	11.00982397	10.77473969	10.99742003	10.74504529	10.8504943	10.75468188	10.9711876	10.8469906	10.92680209	10.76888011	10.7636043
UFD1	10.47229046	10.6681726	10.54145417	10.91197653	10.74913645	11.11586827	10.92435438	11.16603662	11.01484657	10.98330805	10.83000001	10.87076423
UFL1	10.9892838	10.71625538	10.77157329	10.6040193	10.83983126	10.61768851	10.65896479	10.54441744	10.6318868	10.52980503	10.72802608	10.67757437
UFM1	10.57461775	10.52740763	10.28432278	10.62912352	10.31967586	10.88958083	10.75682396	11.10106314	10.93902	11.05060829	11.03136304	11.07142868
UHMK1	11.75552724	11.80062848	12.03579997	12.02586224	12.21510181	12.40266618	12.33703334	12.63283778	12.48777109	12.48444233	12.72443742	12.62359125
UNK	10.97653531	11.17302543	11.35764887	11.43988715	11.39931912	11.19187909	11.26900241	11.12465717	11.2101905	11.15296778	11.17469355	11.13912501
UPF1	12.69244493	12.69245254	12.52405977	12.61643319	12.35881406	12.19455196	12.08272126	12.19154938	12.10346736	11.99574749	11.79732327	11.74226682
UQCC1	10.37833992	10.52847086	10.55119273	10.64748022	10.53194932	10.56001918	10.49416428	10.54982873	10.50304619	10.4330428	10.23356319	10.24881928
UQCC2	10.00371093	10.11850582	10.11578272	10.23361309	9.915376571	9.981389732	10.09390338	10.00646003	9.957129953	10.22335471	9.878892719	10.13461517
USP16	10.60639414	10.64507885	10.37669757	10.58805866	10.37374351	10.44360313	10.32091569	10.44871287	10.30838445	10.16493025	10.04957698	10.14582131
USP30	9.989411247	10.08186594	10.36972222	10.33439475	10.5368793	10.3174777	10.43640974	10.36743571	10.49645658	10.54165704	10.62940489	10.65534632
VAPB	11.57589337	11.62354724	11.84632629	11.76516603	11.91228999	11.88234265	12.09054897	12.15952617	12.20048065	12.28991645	12.22982884	12.09327233
VARS2	10.43040281	10.42942294	10.48049453	10.47340236	10.72745092	10.36002547	10.44983192	10.1223016	10.37698258	10.37915549	10.32295708	10.23429314
VCP	14.75216931	14.96802522	14.76866592	14.95159265	14.69132541	14.87361753	14.56246862	14.76930292	14.60296424	14.5867511	14.37192781	14.40544715
VDAC1	13.88759895	13.88568325	13.87853249	13.70876423	13.37187961	13.50336382	13.46920122	13.47565156	13.43269519	13.49353087	13.53926744	13.67207803
VIM	12.51687499	12.1218772	13.39196349	14.24627781	15.06587545	15.09331281	15.41200768	15.2027208	15.57038009	15.82069705	15.87523752	15.6376209
WARS2	9.153113017	9.2822908	9.470172311	9.358578556	9.626454929	9.258324997	9.345805171	9.318492592	9.30432196	9.316405235	9.43708378	9.392802662
WDFY3	11.39270317	11.66623499	11.95726005	11.97028639	12.23776855	12.51964561	12.42418042	12.74124143	12.63472491	12.35749844	12.55981982	12.38668232
WDR81	10.23288973	10.54860062	10.32190684	10.10721942	10.23697609	10.31894811	10.4632798	10.03854708	10.51025967	10.30183881	10.39245258	10.29590744
WFS1	9.781874081	9.649589406	9.235956699	9.295793659	9.389151885	9.551647935	9.548936444	9.564873046	9.609199974	9.945352694	10.03904656	10.06630863
WIPI2	11.74137807	11.88658797	11.86219662	11.95090627	11.79782052	11.77499937	11.6618187	11.64183962	11.70821352	11.62198255	11.65531204	11.62705527
XBP1	10.59669766	11.27113825	10.20226042	10.62873528	10.40845258	11.37055389	11.22333456	11.2789825	11.25691556	11.38907509	11.14468931	11.1826611
XRN1	11.69057383	11.07968447	11.43413323	11.22309354	11.52400805	11.3819041	11.33797598	11.37865113	11.36124363	10.94275787	11.13599984	10.93637024
YARS2	10.31223554	10.49486603	10.0863451	10.29030686	9.83703811	9.805970848	9.58515261	9.790502723	9.461556474	9.33908756	8.902940493	8.913639016
YBX2	9.09620959	8.296156925	7.823661306	7.549567379	7.58422757	7.309291159	7.676578433	7.353999127	7.64788361	7.61265305	7.956912217	8.076008635
YOD1	8.778148789	8.663991598	8.748915746	8.941313106	8.928594478	9.278172398	9.218941192	9.685284391	9.642493783	9.547508136	9.48737266	9.358382846
YTHDF1	12.17156479	12.28487495	12.03619799	12.26463265	11.91772534	11.91687437	11.75731814	11.86828258	11.72977386	11.67929148	11.43375538	11.44877286
YTHDF2	11.81823709	12.07528544	11.9389466	12.21402832	11.9354433	11.98543849	11.96319508	11.99400541	11.89558895	11.83709279	11.58814784	11.60719318
YTHDF3	12.14290948	12.1393803	12.11573607	12.07735839	11.9608136	12.06744146	11.85313612	12.02609702	11.91377424	11.75008718	11.59092696	11.48051359
ZAR1	6.590712047	6.562395295	6.338615811	6.369712564	6.585648526	6.628245016	6.584313277	6.745134334	6.649027925	6.732974755	6.801215265	6.796053941
ZCCHC4	9.948149498	9.738087345	9.715993063	9.488412492	9.552878539	9.447527682	9.467786493	9.364369443	9.323109162	9.09663386	9.12150621	9.077541091
ZFP36	8.330814029	7.187666939	7.471770427	7.218426475	7.759470261	7.405593119	7.744550109	7.39721103	7.608814936	7.776757508	7.602172044	7.99186255
